sale_id,sale_date,product_id,promotion_id,quantity_sold,revenue,baseline_revenue,discount_applied_pct,is_promoted
90762,2024-10-30,15,,3,8.02,8.02,0,0
90763,2024-10-30,20,,5,7.75,7.75,0,0
90764,2024-10-30,28,,4,4.69,4.69,0,0
90765,2024-10-30,21,,2,4.43,4.43,0,0
90766,2024-10-30,12,,4,9.22,9.22,0,0
90767,2024-10-30,21,,2,4.43,4.43,0,0
90768,2024-10-30,5,,5,11.02,11.02,0,0
90769,2024-10-30,12,,3,6.92,6.92,0,0
90770,2024-10-30,21,,1,2.21,2.21,0,0
90771,2024-10-30,24,40,1,0.59,1.08,50,1
90772,2024-10-30,12,,1,2.31,2.31,0,0
90773,2024-10-30,25,,1,2.48,2.48,0,0
90774,2024-10-30,13,40,2,1.31,2.18,50,1
90775,2024-10-30,11,40,5,4.74,7.91,50,1
90776,2024-10-30,2,,3,3.76,3.76,0,0
90777,2024-10-30,24,,2,2.16,2.16,0,0
90778,2024-10-30,29,,2,4.63,4.63,0,0
90779,2024-10-30,14,,3,4.59,4.59,0,0
90780,2024-10-30,13,,5,5.46,5.46,0,0
90781,2024-10-30,15,40,2,3.21,5.34,50,1
90782,2024-10-30,13,40,4,2.62,4.37,50,1
90783,2024-10-30,4,,5,7.6,7.6,0,0
90784,2024-10-30,28,,3,3.52,3.52,0,0
90785,2024-10-30,22,,5,10.15,10.15,0,0
90786,2024-10-30,18,,1,3.03,3.03,0,0
90787,2024-10-30,20,,4,6.2,6.2,0,0
90788,2024-10-30,22,,4,8.12,8.12,0,0
90789,2024-10-30,3,,4,6.36,6.36,0,0
90790,2024-10-30,4,40,1,1.06,1.52,50,1
90791,2024-10-30,23,40,5,3.87,7.04,50,1
90792,2024-10-30,24,40,1,0.59,1.08,50,1
90793,2024-10-30,26,40,5,4.4,7.65,50,1
90794,2024-10-30,23,40,3,2.32,4.22,50,1
90795,2024-10-30,22,,2,4.06,4.06,0,0
90796,2024-10-30,9,40,1,1.0,1.34,50,1
90797,2024-10-30,1,,4,8.28,8.28,0,0
90798,2024-10-30,13,40,2,1.31,2.18,50,1
90799,2024-10-30,12,,1,2.31,2.31,0,0
90800,2024-10-30,27,,3,3.49,3.49,0,0
90801,2024-10-30,18,40,1,1.97,3.03,50,1
90802,2024-10-30,28,40,2,1.35,2.35,50,1
90803,2024-10-30,15,40,5,8.02,13.36,50,1
90804,2024-10-30,20,,2,3.1,3.1,0,0
90805,2024-10-30,13,,3,3.27,3.27,0,0
90806,2024-10-30,28,,2,2.35,2.35,0,0
90807,2024-10-30,25,,3,7.44,7.44,0,0
90808,2024-10-30,15,,3,8.02,8.02,0,0
90809,2024-10-30,24,40,2,1.19,2.16,50,1
90810,2024-10-30,6,,3,4.93,4.93,0,0
90811,2024-10-30,23,,3,4.22,4.22,0,0
90812,2024-10-30,8,40,3,2.07,2.75,50,1
90813,2024-10-30,21,,5,11.07,11.07,0,0
90814,2024-10-30,21,40,5,6.09,11.07,50,1
90815,2024-10-30,20,40,1,1.01,1.55,50,1
90816,2024-10-30,24,,1,1.08,1.08,0,0
90817,2024-10-30,19,40,3,7.0,10.77,50,1
90818,2024-10-30,6,,5,8.21,8.21,0,0
90819,2024-10-31,24,,1,1.08,1.08,0,0
90820,2024-10-31,30,,1,1.95,1.95,0,0
90821,2024-10-31,20,40,3,3.02,4.65,50,1
90822,2024-10-31,16,,2,5.83,5.83,0,0
90823,2024-10-31,21,,4,8.85,8.85,0,0
90824,2024-10-31,30,,2,3.9,3.9,0,0
90825,2024-10-31,7,,1,1.91,1.91,0,0
90826,2024-10-31,20,,1,1.55,1.55,0,0
90827,2024-10-31,2,,2,2.51,2.51,0,0
90828,2024-10-31,4,40,3,3.19,4.56,50,1
90829,2024-10-31,16,,1,2.92,2.92,0,0
90830,2024-10-31,19,40,5,11.67,17.95,50,1
90831,2024-10-31,11,,4,6.32,6.32,0,0
90832,2024-10-31,6,,3,4.93,4.93,0,0
90833,2024-10-31,11,40,2,1.9,3.16,50,1
90834,2024-10-31,6,,5,8.21,8.21,0,0
90835,2024-10-31,13,40,3,1.96,3.27,50,1
90836,2024-10-31,24,40,2,1.19,2.16,50,1
90837,2024-10-31,15,,1,2.67,2.67,0,0
90838,2024-10-31,28,,3,3.52,3.52,0,0
90839,2024-10-31,9,40,5,5.01,6.68,50,1
90840,2024-10-31,1,,2,4.14,4.14,0,0
90841,2024-10-31,18,,3,9.09,9.09,0,0
90842,2024-10-31,20,,1,1.55,1.55,0,0
90843,2024-10-31,13,,3,3.27,3.27,0,0
90844,2024-10-31,28,40,5,3.37,5.87,50,1
90845,2024-10-31,8,,4,3.67,3.67,0,0
90846,2024-10-31,19,,2,7.18,7.18,0,0
90847,2024-10-31,17,40,4,5.44,8.36,50,1
90848,2024-10-31,26,40,3,2.64,4.59,50,1
90849,2024-10-31,11,,2,3.16,3.16,0,0
90850,2024-10-31,5,40,5,7.71,11.02,50,1
90851,2024-10-31,14,,5,7.65,7.65,0,0
90852,2024-10-31,6,,2,3.28,3.28,0,0
90853,2024-10-31,2,40,4,3.51,5.02,50,1
90854,2024-10-31,11,,3,4.74,4.74,0,0
90855,2024-10-31,12,,4,9.22,9.22,0,0
90856,2024-10-31,14,40,1,0.92,1.53,50,1
90857,2024-10-31,11,40,4,3.79,6.32,50,1
90858,2024-10-31,4,,1,1.52,1.52,0,0
90859,2024-10-31,25,40,2,2.73,4.96,50,1
90860,2024-10-31,1,,4,8.28,8.28,0,0
90861,2024-10-31,8,40,5,3.44,4.59,50,1
90862,2024-10-31,26,,3,4.59,4.59,0,0
90863,2024-10-31,21,40,3,3.65,6.64,50,1
90864,2024-10-31,23,40,5,3.87,7.04,50,1
90865,2024-10-31,23,,4,5.63,5.63,0,0
90866,2024-10-31,30,,2,3.9,3.9,0,0
90867,2024-10-31,28,40,5,3.37,5.87,50,1
90868,2024-10-31,27,40,3,2.01,3.49,50,1
90869,2024-10-31,5,,1,2.2,2.2,0,0
90870,2024-10-31,30,,2,3.9,3.9,0,0
90871,2024-10-31,15,,4,10.69,10.69,0,0
90872,2024-10-31,16,,5,14.59,14.59,0,0
90873,2024-10-31,19,40,2,4.67,7.18,50,1
90874,2024-10-31,7,40,3,4.29,5.72,50,1
90875,2024-10-31,16,40,2,3.79,5.83,50,1
90876,2024-10-31,13,,5,5.46,5.46,0,0
90877,2024-10-31,21,,2,4.43,4.43,0,0
90878,2024-10-31,11,,3,4.74,4.74,0,0
90879,2024-10-31,1,,5,10.35,10.35,0,0
90880,2024-10-31,19,,1,3.59,3.59,0,0
90881,2024-10-31,21,,5,11.07,11.07,0,0
90882,2024-10-31,5,,3,6.61,6.61,0,0
90883,2024-10-31,21,,4,8.85,8.85,0,0
90884,2024-10-31,29,40,5,6.66,11.58,50,1
90885,2024-10-31,8,40,3,2.07,2.75,50,1
90886,2024-10-31,11,,4,6.32,6.32,0,0
90887,2024-10-31,2,,3,3.76,3.76,0,0
90888,2024-10-31,11,,3,4.74,4.74,0,0
90889,2024-10-31,11,40,2,1.9,3.16,50,1
90890,2024-10-31,3,40,5,5.57,7.96,50,1
90891,2024-10-31,8,40,2,1.38,1.84,50,1
90892,2024-10-31,29,40,3,3.99,6.95,50,1
90893,2024-10-31,7,,5,9.54,9.54,0,0
90894,2024-10-31,12,,4,9.22,9.22,0,0
90895,2024-10-31,4,,5,7.6,7.6,0,0
90896,2024-10-31,9,,3,4.01,4.01,0,0
90897,2024-10-31,13,,4,4.37,4.37,0,0
90898,2024-10-31,24,40,4,2.38,4.32,50,1
90899,2024-10-31,30,40,4,4.48,7.79,50,1
90900,2024-10-31,9,,2,2.67,2.67,0,0
90901,2024-10-31,11,,3,4.74,4.74,0,0
90902,2024-10-31,11,,5,7.91,7.91,0,0
90903,2024-10-31,19,40,5,11.67,17.95,50,1
90904,2024-10-31,23,40,1,0.77,1.41,50,1
90905,2024-10-31,23,,1,1.41,1.41,0,0
90906,2024-10-31,7,,1,1.91,1.91,0,0
90907,2024-10-31,2,,1,1.25,1.25,0,0
90908,2024-10-31,17,,5,10.46,10.46,0,0
90909,2024-10-31,22,,2,4.06,4.06,0,0
90910,2024-10-31,4,40,1,1.06,1.52,50,1
90911,2024-10-31,19,,2,7.18,7.18,0,0
90912,2024-10-31,19,40,4,9.34,14.36,50,1
90913,2024-10-31,2,,3,3.76,3.76,0,0
90914,2024-10-31,14,40,5,4.59,7.65,50,1
90915,2024-10-31,15,40,3,4.81,8.02,50,1
90916,2024-10-31,26,40,1,0.88,1.53,50,1
90917,2024-10-31,24,,3,3.24,3.24,0,0
90918,2024-10-31,18,40,2,3.94,6.06,50,1
90919,2024-10-31,15,,2,5.34,5.34,0,0
90920,2024-10-31,1,,5,10.35,10.35,0,0
90921,2024-10-31,28,40,5,3.37,5.87,50,1
90922,2024-10-31,28,,5,5.87,5.87,0,0
90923,2024-10-31,22,40,4,4.47,8.12,50,1
90924,2024-10-31,1,40,2,2.9,4.14,50,1
90925,2024-10-31,13,,5,5.46,5.46,0,0
90926,2024-10-31,18,40,2,3.94,6.06,50,1
90927,2024-10-31,22,,3,6.09,6.09,0,0
90928,2024-10-31,4,40,1,1.06,1.52,50,1
90929,2024-10-31,14,40,3,2.75,4.59,50,1
90930,2024-10-31,13,,5,5.46,5.46,0,0
90931,2024-10-31,6,,1,1.64,1.64,0,0
90932,2024-10-31,5,,2,4.41,4.41,0,0
90933,2024-10-31,22,,3,6.09,6.09,0,0
90934,2024-10-31,12,,2,4.61,4.61,0,0
90935,2024-10-31,27,,5,5.81,5.81,0,0
90936,2024-10-31,7,,2,3.81,3.81,0,0
90937,2024-10-31,29,,2,4.63,4.63,0,0
90938,2024-10-31,10,40,2,1.29,1.71,50,1
90939,2024-10-31,25,40,1,1.36,2.48,50,1
90940,2024-10-31,24,,3,3.24,3.24,0,0
90941,2024-10-31,30,40,4,4.48,7.79,50,1
90942,2024-10-31,17,,5,10.46,10.46,0,0
90943,2024-10-31,17,,3,6.27,6.27,0,0
90944,2024-10-31,26,40,4,3.52,6.12,50,1
90945,2024-10-31,15,,5,13.36,13.36,0,0
90946,2024-10-31,2,,5,6.27,6.27,0,0
90947,2024-10-31,30,40,3,3.36,5.84,50,1
90948,2024-10-31,23,40,5,3.87,7.04,50,1
90949,2024-10-31,6,40,1,1.23,1.64,50,1
90950,2024-10-31,15,,3,8.02,8.02,0,0
90951,2024-10-31,14,,1,1.53,1.53,0,0
90952,2024-10-31,13,40,4,2.62,4.37,50,1
90953,2024-10-31,27,40,4,2.67,4.65,50,1
90954,2024-10-31,19,,2,7.18,7.18,0,0
90955,2024-10-31,24,,3,3.24,3.24,0,0
90956,2024-10-31,28,,1,1.17,1.17,0,0
90957,2024-10-31,26,,3,4.59,4.59,0,0
90958,2024-10-31,9,,4,5.34,5.34,0,0
90959,2024-10-31,21,,2,4.43,4.43,0,0
90960,2024-10-31,27,40,3,2.01,3.49,50,1
90961,2024-10-31,18,40,5,9.85,15.15,50,1
90962,2024-10-31,19,40,1,2.33,3.59,50,1
90963,2024-10-31,30,,2,3.9,3.9,0,0
90964,2024-10-31,17,,3,6.27,6.27,0,0
90965,2024-10-31,30,,2,3.9,3.9,0,0
90966,2024-10-31,25,40,1,1.36,2.48,50,1
90967,2024-10-31,20,,3,4.65,4.65,0,0
90968,2024-10-31,9,,4,5.34,5.34,0,0
90969,2024-10-31,21,40,5,6.09,11.07,50,1
90970,2024-10-31,23,,4,5.63,5.63,0,0
90971,2024-10-31,22,,3,6.09,6.09,0,0
90972,2024-10-31,10,40,5,3.21,4.28,50,1
90973,2024-10-31,14,,4,6.12,6.12,0,0
90974,2024-10-31,26,,4,6.12,6.12,0,0
90975,2024-10-31,4,,5,7.6,7.6,0,0
90976,2024-10-31,5,,1,2.2,2.2,0,0
90977,2024-10-31,3,40,3,3.34,4.77,50,1
90978,2024-10-31,2,,5,6.27,6.27,0,0
90979,2024-10-31,19,,5,17.95,17.95,0,0
90980,2024-10-31,24,40,2,1.19,2.16,50,1
90981,2024-10-31,8,,2,1.84,1.84,0,0
90982,2024-10-31,27,,4,4.65,4.65,0,0
90983,2024-10-31,13,40,2,1.31,2.18,50,1
90984,2024-10-31,16,,2,5.83,5.83,0,0
90985,2024-10-31,15,40,1,1.6,2.67,50,1
90986,2024-10-31,19,40,2,4.67,7.18,50,1
90987,2024-10-31,23,40,1,0.77,1.41,50,1
90988,2024-10-31,29,,1,2.32,2.32,0,0
90989,2024-10-31,22,40,3,3.35,6.09,50,1
90990,2024-10-31,13,,1,1.09,1.09,0,0
90991,2024-10-31,30,,1,1.95,1.95,0,0
90992,2024-10-31,24,,3,3.24,3.24,0,0
90993,2024-10-31,28,40,1,0.67,1.17,50,1
90994,2024-10-31,19,40,1,2.33,3.59,50,1
90995,2024-10-31,21,40,3,3.65,6.64,50,1
90996,2024-10-31,29,,5,11.58,11.58,0,0
90997,2024-10-31,30,40,5,5.6,9.74,50,1
90998,2024-10-31,28,,1,1.17,1.17,0,0
90999,2024-10-31,25,,3,7.44,7.44,0,0
91000,2024-10-31,20,40,1,1.01,1.55,50,1
91001,2024-10-31,23,,4,5.63,5.63,0,0
91002,2024-10-31,3,40,1,1.11,1.59,50,1
91003,2024-10-31,18,,3,9.09,9.09,0,0
91004,2024-10-31,7,,5,9.54,9.54,0,0
91005,2024-10-31,5,,1,2.2,2.2,0,0
91006,2024-10-31,14,,5,7.65,7.65,0,0
91007,2024-10-31,8,,1,0.92,0.92,0,0
91008,2024-10-31,19,40,4,9.34,14.36,50,1
91009,2024-10-31,2,,1,1.25,1.25,0,0
91010,2024-10-31,12,40,5,6.92,11.53,50,1
91011,2024-10-31,6,,1,1.64,1.64,0,0
91012,2024-10-31,16,40,1,1.9,2.92,50,1
91013,2024-10-31,14,,3,4.59,4.59,0,0
91014,2024-10-31,25,,5,12.39,12.39,0,0
91015,2024-10-31,28,,4,4.69,4.69,0,0
91016,2024-10-31,3,,4,6.36,6.36,0,0
91017,2024-10-31,15,,3,8.02,8.02,0,0
91018,2024-10-31,13,,1,1.09,1.09,0,0
91019,2024-10-31,12,,4,9.22,9.22,0,0
91020,2024-10-31,7,40,5,7.15,9.54,50,1
91021,2024-10-31,3,40,4,4.46,6.36,50,1
91022,2024-10-31,12,40,3,4.15,6.92,50,1
91023,2024-10-31,4,,3,4.56,4.56,0,0
91024,2024-10-31,25,,2,4.96,4.96,0,0
91025,2024-10-31,12,,5,11.53,11.53,0,0
91026,2024-10-31,5,,5,11.02,11.02,0,0
91027,2024-10-31,12,,2,4.61,4.61,0,0
91028,2024-10-31,7,,1,1.91,1.91,0,0
91029,2024-10-31,7,,5,9.54,9.54,0,0
91030,2024-10-31,5,40,4,6.17,8.81,50,1
91031,2024-10-31,11,,3,4.74,4.74,0,0
91032,2024-10-31,3,,2,3.18,3.18,0,0
91033,2024-10-31,30,40,2,2.24,3.9,50,1
91034,2024-10-31,20,,4,6.2,6.2,0,0
91035,2024-10-31,13,,5,5.46,5.46,0,0
91036,2024-10-31,14,,2,3.06,3.06,0,0
91037,2024-10-31,1,,5,10.35,10.35,0,0
91038,2024-10-31,13,40,4,2.62,4.37,50,1
91039,2024-10-31,28,,3,3.52,3.52,0,0
91040,2024-10-31,2,40,3,2.63,3.76,50,1
91041,2024-10-31,21,,1,2.21,2.21,0,0
91042,2024-10-31,1,40,5,7.25,10.35,50,1
91043,2024-10-31,5,40,1,1.54,2.2,50,1
91044,2024-10-31,13,,4,4.37,4.37,0,0
91045,2024-10-31,14,,4,6.12,6.12,0,0
91046,2024-10-31,13,,5,5.46,5.46,0,0
91047,2024-10-31,4,,5,7.6,7.6,0,0
91048,2024-10-31,12,,3,6.92,6.92,0,0
91049,2024-10-31,18,,4,12.12,12.12,0,0
91050,2024-10-31,17,40,5,6.8,10.46,50,1
91051,2024-10-31,27,,3,3.49,3.49,0,0
91052,2024-10-31,2,,2,2.51,2.51,0,0
91053,2024-10-31,14,,2,3.06,3.06,0,0
91054,2024-10-31,25,,3,7.44,7.44,0,0
91055,2024-10-31,20,,4,6.2,6.2,0,0
91056,2024-10-31,25,40,1,1.36,2.48,50,1
91057,2024-10-31,18,,1,3.03,3.03,0,0
91058,2024-10-31,6,,3,4.93,4.93,0,0
91059,2024-10-31,14,,1,1.53,1.53,0,0
91060,2024-10-31,5,,3,6.61,6.61,0,0
91061,2024-10-31,20,,4,6.2,6.2,0,0
91062,2024-10-31,19,,1,3.59,3.59,0,0
91063,2024-10-31,22,,5,10.15,10.15,0,0
91064,2024-10-31,15,,2,5.34,5.34,0,0
91065,2024-10-31,21,,2,4.43,4.43,0,0
91066,2024-10-31,30,,3,5.84,5.84,0,0
91067,2024-10-31,4,,3,4.56,4.56,0,0
91068,2024-10-31,1,,1,2.07,2.07,0,0
91069,2024-10-31,23,,5,7.04,7.04,0,0
91070,2024-10-31,30,,2,3.9,3.9,0,0
91071,2024-10-31,30,,1,1.95,1.95,0,0
91072,2024-10-31,14,40,1,0.92,1.53,50,1
91073,2024-10-31,18,,5,15.15,15.15,0,0
91074,2024-10-31,14,,2,3.06,3.06,0,0
91075,2024-10-31,13,,2,2.18,2.18,0,0
91076,2024-10-31,15,40,5,8.02,13.36,50,1
91077,2024-10-31,1,,1,2.07,2.07,0,0
91078,2024-10-31,22,,2,4.06,4.06,0,0
91079,2024-10-31,10,,3,2.57,2.57,0,0
91080,2024-10-31,23,,5,7.04,7.04,0,0
91081,2024-10-31,3,,5,7.96,7.96,0,0
91082,2024-10-31,14,40,2,1.84,3.06,50,1
91083,2024-10-31,6,40,4,4.93,6.57,50,1
91084,2024-10-31,20,,1,1.55,1.55,0,0
91085,2024-10-31,6,,1,1.64,1.64,0,0
91086,2024-10-31,27,40,4,2.67,4.65,50,1
91087,2024-10-31,16,,1,2.92,2.92,0,0
91088,2024-10-31,29,,5,11.58,11.58,0,0
91089,2024-10-31,26,40,5,4.4,7.65,50,1
91090,2024-10-31,9,40,2,2.0,2.67,50,1
91091,2024-10-31,23,,5,7.04,7.04,0,0
91092,2024-10-31,14,,2,3.06,3.06,0,0
91093,2024-10-31,13,,4,4.37,4.37,0,0
91094,2024-10-31,27,,5,5.81,5.81,0,0
91095,2024-10-31,11,,4,6.32,6.32,0,0
91096,2024-10-31,7,,1,1.91,1.91,0,0
91097,2024-10-31,21,40,2,2.43,4.43,50,1
91098,2024-10-31,20,,3,4.65,4.65,0,0
91099,2024-10-31,13,40,5,3.27,5.46,50,1
91100,2024-10-31,1,40,3,4.35,6.21,50,1
91101,2024-10-31,20,,3,4.65,4.65,0,0
91102,2024-10-31,11,,5,7.91,7.91,0,0
91103,2024-10-31,27,,2,2.33,2.33,0,0
91104,2024-10-31,3,,1,1.59,1.59,0,0
91105,2024-10-31,10,,4,3.43,3.43,0,0
91106,2024-10-31,16,,3,8.75,8.75,0,0
91107,2024-10-31,13,,4,4.37,4.37,0,0
91108,2024-10-31,19,40,4,9.34,14.36,50,1
91109,2024-10-31,27,40,3,2.01,3.49,50,1
91110,2024-10-31,14,,2,3.06,3.06,0,0
91111,2024-10-31,11,40,5,4.74,7.91,50,1
91112,2024-10-31,26,,2,3.06,3.06,0,0
91113,2024-10-31,12,40,4,5.53,9.22,50,1
91114,2024-10-31,25,40,5,6.82,12.39,50,1
91115,2024-10-31,29,40,1,1.33,2.32,50,1
91116,2024-10-31,2,,4,5.02,5.02,0,0
91117,2024-10-31,6,,5,8.21,8.21,0,0
91118,2024-10-31,19,40,4,9.34,14.36,50,1
91119,2024-10-31,28,,2,2.35,2.35,0,0
91120,2024-10-31,12,,4,9.22,9.22,0,0
91121,2024-10-31,2,40,1,0.88,1.25,50,1
91122,2024-10-31,6,40,3,3.69,4.93,50,1
91123,2024-10-31,15,,2,5.34,5.34,0,0
91124,2024-10-31,21,40,5,6.09,11.07,50,1
91125,2024-10-31,2,40,3,2.63,3.76,50,1
91126,2024-10-31,4,,3,4.56,4.56,0,0
91127,2024-10-31,14,,2,3.06,3.06,0,0
91128,2024-10-31,22,,1,2.03,2.03,0,0
91129,2024-10-31,25,,5,12.39,12.39,0,0
91130,2024-10-31,13,40,2,1.31,2.18,50,1
91131,2024-10-31,7,40,2,2.86,3.81,50,1
91132,2024-10-31,5,,5,11.02,11.02,0,0
91133,2024-10-31,28,,2,2.35,2.35,0,0
91134,2024-10-31,29,,1,2.32,2.32,0,0
91135,2024-10-31,8,40,2,1.38,1.84,50,1
91136,2024-10-31,6,40,2,2.46,3.28,50,1
91137,2024-10-31,13,40,2,1.31,2.18,50,1
91138,2024-10-31,7,,2,3.81,3.81,0,0
91139,2024-10-31,7,,3,5.72,5.72,0,0
91140,2024-10-31,11,40,5,4.74,7.91,50,1
91141,2024-10-31,20,,1,1.55,1.55,0,0
91142,2024-10-31,28,,2,2.35,2.35,0,0
91143,2024-10-31,9,40,5,5.01,6.68,50,1
91144,2024-10-31,24,,2,2.16,2.16,0,0
91145,2024-10-31,23,40,5,3.87,7.04,50,1
91146,2024-10-31,27,40,2,1.34,2.33,50,1
91147,2024-10-31,20,40,1,1.01,1.55,50,1
91148,2024-10-31,9,40,5,5.01,6.68,50,1
91149,2024-10-31,8,,5,4.59,4.59,0,0
91150,2024-10-31,3,,3,4.77,4.77,0,0
91151,2024-10-31,26,,3,4.59,4.59,0,0
91152,2024-10-31,2,40,5,4.39,6.27,50,1
91153,2024-10-31,2,40,1,0.88,1.25,50,1
91154,2024-10-31,22,,3,6.09,6.09,0,0
91155,2024-10-31,26,,1,1.53,1.53,0,0
91156,2024-10-31,27,40,1,0.67,1.16,50,1
91157,2024-10-31,2,,3,3.76,3.76,0,0
91158,2024-10-31,26,40,3,2.64,4.59,50,1
91159,2024-10-31,25,40,3,4.09,7.44,50,1
91160,2024-10-31,14,40,5,4.59,7.65,50,1
91161,2024-10-31,3,,3,4.77,4.77,0,0
91162,2024-10-31,8,,2,1.84,1.84,0,0
91163,2024-10-31,3,,2,3.18,3.18,0,0
91164,2024-10-31,6,,1,1.64,1.64,0,0
91165,2024-10-31,7,40,1,1.43,1.91,50,1
91166,2024-10-31,7,,4,7.63,7.63,0,0
91167,2024-10-31,21,,3,6.64,6.64,0,0
91168,2024-10-31,22,40,4,4.47,8.12,50,1
91169,2024-10-31,22,,3,6.09,6.09,0,0
91170,2024-10-31,16,40,2,3.79,5.83,50,1
91171,2024-10-31,28,,4,4.69,4.69,0,0
91172,2024-10-31,26,40,3,2.64,4.59,50,1
91173,2024-10-31,25,,5,12.39,12.39,0,0
91174,2024-10-31,22,,1,2.03,2.03,0,0
91175,2024-10-31,26,40,4,3.52,6.12,50,1
91176,2024-10-31,16,,4,11.67,11.67,0,0
91177,2024-10-31,21,,4,8.85,8.85,0,0
91178,2024-10-31,11,40,2,1.9,3.16,50,1
91179,2024-10-31,13,,1,1.09,1.09,0,0
91180,2024-10-31,9,40,5,5.01,6.68,50,1
91181,2024-10-31,15,40,4,6.41,10.69,50,1
91182,2024-10-31,3,,4,6.36,6.36,0,0
91183,2024-10-31,12,,1,2.31,2.31,0,0
91184,2024-10-31,12,,3,6.92,6.92,0,0
91185,2024-10-31,13,,5,5.46,5.46,0,0
91186,2024-10-31,15,40,4,6.41,10.69,50,1
91187,2024-10-31,14,,4,6.12,6.12,0,0
91188,2024-10-31,15,40,4,6.41,10.69,50,1
91189,2024-10-31,18,,3,9.09,9.09,0,0
91190,2024-10-31,15,,1,2.67,2.67,0,0
91191,2024-10-31,6,,1,1.64,1.64,0,0
91192,2024-10-31,12,,2,4.61,4.61,0,0
91193,2024-10-31,6,40,2,2.46,3.28,50,1
91194,2024-10-31,19,,5,17.95,17.95,0,0
91195,2024-10-31,25,40,2,2.73,4.96,50,1
91196,2024-10-31,1,,1,2.07,2.07,0,0
91197,2024-10-31,10,,3,2.57,2.57,0,0
91198,2024-10-31,29,40,2,2.66,4.63,50,1
91199,2024-10-31,15,,4,10.69,10.69,0,0
91200,2024-10-31,15,40,2,3.21,5.34,50,1
91201,2024-11-01,23,,1,1.59,1.59,0,0
91202,2024-11-01,15,40,3,5.42,9.04,50,1
91203,2024-11-01,2,,3,4.24,4.24,0,0
91204,2024-11-01,13,,1,1.23,1.23,0,0
91205,2024-11-01,25,,5,13.97,13.97,0,0
91206,2024-11-01,9,,1,1.51,1.51,0,0
91207,2024-11-01,8,,4,4.14,4.14,0,0
91208,2024-11-01,3,,5,8.97,8.97,0,0
91209,2024-11-01,22,40,2,2.52,4.58,50,1
91210,2024-11-01,17,,2,4.71,4.71,0,0
91211,2024-11-01,23,,4,6.35,6.35,0,0
91212,2024-11-01,23,,2,3.17,3.17,0,0
91213,2024-11-01,9,,1,1.51,1.51,0,0
91214,2024-11-01,8,,4,4.14,4.14,0,0
91215,2024-11-01,1,40,4,6.54,9.34,50,1
91216,2024-11-01,3,40,5,6.28,8.97,50,1
91217,2024-11-01,30,40,4,5.05,8.79,50,1
91218,2024-11-01,26,40,1,0.99,1.72,50,1
91219,2024-11-01,27,40,1,0.75,1.31,50,1
91220,2024-11-01,21,,4,9.98,9.98,0,0
91221,2024-11-01,4,,1,1.71,1.71,0,0
91222,2024-11-01,30,,3,6.59,6.59,0,0
91223,2024-11-01,8,40,1,0.78,1.03,50,1
91224,2024-11-01,10,,4,3.86,3.86,0,0
91225,2024-11-01,8,,5,5.17,5.17,0,0
91226,2024-11-01,19,40,3,7.89,12.14,50,1
91227,2024-11-01,18,,2,6.83,6.83,0,0
91228,2024-11-01,15,,2,6.03,6.03,0,0
91229,2024-11-01,13,,2,2.46,2.46,0,0
91230,2024-11-01,5,40,1,1.74,2.48,50,1
91231,2024-11-01,12,40,1,1.56,2.6,50,1
91232,2024-11-01,25,,1,2.79,2.79,0,0
91233,2024-11-01,23,,5,7.93,7.93,0,0
91234,2024-11-01,24,,2,2.44,2.44,0,0
91235,2024-11-01,25,,2,5.59,5.59,0,0
91236,2024-11-01,5,,3,7.45,7.45,0,0
91237,2024-11-01,19,,1,4.05,4.05,0,0
91238,2024-11-01,17,,1,2.36,2.36,0,0
91239,2024-11-01,27,,3,3.93,3.93,0,0
91240,2024-11-01,19,40,2,5.26,8.1,50,1
91241,2024-11-01,30,40,4,5.05,8.79,50,1
91242,2024-11-01,22,40,5,6.29,11.44,50,1
91243,2024-11-01,5,,5,12.42,12.42,0,0
91244,2024-11-01,24,40,5,3.35,6.1,50,1
91245,2024-11-01,6,40,1,1.39,1.85,50,1
91246,2024-11-01,29,40,5,7.51,13.05,50,1
91247,2024-11-01,5,,5,12.42,12.42,0,0
91248,2024-11-01,1,,5,11.67,11.67,0,0
91249,2024-11-01,10,40,4,2.9,3.86,50,1
91250,2024-11-01,7,,2,4.3,4.3,0,0
91251,2024-11-01,2,,1,1.41,1.41,0,0
91252,2024-11-01,6,,1,1.85,1.85,0,0
91253,2024-11-01,14,,3,5.17,5.17,0,0
91254,2024-11-01,22,,3,6.87,6.87,0,0
91255,2024-11-01,24,40,4,2.68,4.88,50,1
91256,2024-11-01,27,,3,3.93,3.93,0,0
91257,2024-11-01,28,40,5,3.8,6.61,50,1
91258,2024-11-01,25,,3,8.38,8.38,0,0
91259,2024-11-01,15,,3,9.04,9.04,0,0
91260,2024-11-01,16,,3,9.87,9.87,0,0
91261,2024-11-01,24,,5,6.1,6.1,0,0
91262,2024-11-01,25,40,4,6.15,11.18,50,1
91263,2024-11-01,30,40,1,1.26,2.2,50,1
91264,2024-11-01,12,,2,5.2,5.2,0,0
91265,2024-11-01,8,40,2,1.55,2.07,50,1
91266,2024-11-01,10,,1,0.97,0.97,0,0
91267,2024-11-01,2,,2,2.83,2.83,0,0
91268,2024-11-01,7,40,1,1.61,2.15,50,1
91269,2024-11-01,23,,3,4.76,4.76,0,0
91270,2024-11-01,28,40,1,0.76,1.32,50,1
